system_id,seed,model_id,badness_target,bad_threshold,coverage,primary_calibrated_far,oracle_far,oracle_gap
two_tank,6,linear_narx,bad_rmse,0.5,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse,0.5,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse,0.5,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse,0.5,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse,0.5,0.6,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse,0.5,0.8,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse,0.5,1.0,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse,0.5,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse,0.5,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse,0.5,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse,0.5,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse,0.5,0.2,0.2,0.0,0.2
two_tank,6,mlp_state_space,bad_rmse,0.5,0.4,0.1,0.0,0.1
two_tank,6,mlp_state_space,bad_rmse,0.5,0.6,0.06666666666666667,0.0,0.06666666666666667
two_tank,6,mlp_state_space,bad_rmse,0.5,0.8,0.05,0.0,0.05
two_tank,6,mlp_state_space,bad_rmse,0.5,1.0,0.04,0.04,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.4,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,ensemble_mlp,bad_rmse,0.5,0.8,0.05,0.0,0.05
two_tank,6,ensemble_mlp,bad_rmse,0.5,1.0,0.04,0.04,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.2,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.4,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.6,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,0.8,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse,0.5,1.0,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.01,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.02,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.05,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.1,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.2,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.4,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.6,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,0.8,0.0,0.0,0.0
two_tank,6,hold_last,bad_event,0.5,1.0,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.01,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.02,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.6,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,0.8,0.0,0.0,0.0
two_tank,6,linear_narx,bad_event,0.5,1.0,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.2,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.4,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.6,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,0.8,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_event,0.5,1.0,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.4,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.6,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,0.8,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_event,0.5,1.0,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.2,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.4,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.6,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,0.8,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_event,0.5,1.0,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.01,1.0,0.0,1.0
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.02,1.0,0.0,1.0
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.05,1.0,0.6666666666666666,0.33333333333333337
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.1,1.0,0.8,0.19999999999999996
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.2,1.0,0.9,0.09999999999999998
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.4,1.0,0.95,0.050000000000000044
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.6,0.9666666666666667,0.9666666666666667,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.05,0.8,0.975,0.975,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.05,1.0,0.98,0.98,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.01,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.02,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.6,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,0.8,0.25,0.25,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.05,1.0,0.4,0.4,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.2,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.4,0.3,0.3,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.6,0.5333333333333333,0.5333333333333333,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,0.8,0.65,0.65,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.05,1.0,0.72,0.72,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.4,0.3,0.3,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.6,0.5333333333333333,0.5333333333333333,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,0.8,0.65,0.65,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.05,1.0,0.72,0.72,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.2,0.2,0.2,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.4,0.6,0.6,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.6,0.7333333333333333,0.7333333333333333,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,0.8,0.8,0.8,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.05,1.0,0.84,0.84,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.01,1.0,0.0,1.0
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.02,1.0,0.0,1.0
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.05,1.0,0.3333333333333333,0.6666666666666667
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.1,1.0,0.6,0.4
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.2,0.9,0.8,0.09999999999999998
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.4,0.95,0.9,0.04999999999999993
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.6,0.9333333333333333,0.9333333333333333,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.1,0.8,0.95,0.95,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.1,1.0,0.96,0.96,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.01,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.02,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.6,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,0.8,0.25,0.25,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.1,1.0,0.4,0.4,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.2,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.4,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.6,0.3333333333333333,0.3,0.033333333333333326
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,0.8,0.5,0.475,0.025000000000000022
two_tank,6,mlp_state_space,bad_rmse_or_event,0.1,1.0,0.58,0.58,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.4,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.6,0.3333333333333333,0.3333333333333333,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,0.8,0.5,0.5,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.1,1.0,0.6,0.6,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.2,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.4,0.05,0.05,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.6,0.36666666666666664,0.36666666666666664,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,0.8,0.525,0.525,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.1,1.0,0.62,0.62,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.01,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.02,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.05,0.6666666666666666,0.0,0.6666666666666666
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.1,0.6,0.0,0.6
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.2,0.6,0.5,0.09999999999999998
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.4,0.8,0.75,0.050000000000000044
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.6,0.8333333333333334,0.8333333333333334,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.15,0.8,0.875,0.875,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.15,1.0,0.9,0.9,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.01,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.02,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,linear_narx,bad_rmse_or_event,0.15,0.8,0.175,0.025,0.15
two_tank,6,linear_narx,bad_rmse_or_event,0.15,1.0,0.22,0.22,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.2,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.4,0.05,0.0,0.05
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.6,0.3333333333333333,0.2,0.1333333333333333
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,0.8,0.45,0.4,0.04999999999999999
two_tank,6,mlp_state_space,bad_rmse_or_event,0.15,1.0,0.52,0.52,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.4,0.15,0.0,0.15
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.6,0.3333333333333333,0.2,0.1333333333333333
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,0.8,0.4,0.4,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.15,1.0,0.52,0.52,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.2,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.4,0.05,0.0,0.05
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.6,0.3,0.26666666666666666,0.033333333333333326
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,0.8,0.45,0.45,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.15,1.0,0.56,0.56,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.01,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.02,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.05,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.1,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.2,0.1,0.0,0.1
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.4,0.55,0.5,0.050000000000000044
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.6,0.6666666666666666,0.6666666666666666,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,0.8,0.75,0.75,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.2,1.0,0.8,0.8,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.01,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.02,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,linear_narx,bad_rmse_or_event,0.2,0.8,0.1,0.0,0.1
two_tank,6,linear_narx,bad_rmse_or_event,0.2,1.0,0.1,0.1,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.2,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.4,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,0.8,0.05,0.05,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.2,1.0,0.24,0.24,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.4,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,0.8,0.1,0.1,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.2,1.0,0.28,0.28,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.2,0.2,0.0,0.2
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.4,0.1,0.0,0.1
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.6,0.16666666666666666,0.0,0.16666666666666666
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,0.8,0.175,0.125,0.04999999999999999
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.2,1.0,0.3,0.3,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.01,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.02,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.05,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.1,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.2,0.0,0.0,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.4,0.25,0.2,0.04999999999999999
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.6,0.4666666666666667,0.4666666666666667,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,0.8,0.6,0.6,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.3,1.0,0.68,0.68,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.01,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.02,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.05,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.1,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.2,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.4,0.0,0.0,0.0
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,linear_narx,bad_rmse_or_event,0.3,0.8,0.025,0.0,0.025
two_tank,6,linear_narx,bad_rmse_or_event,0.3,1.0,0.02,0.02,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.01,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.02,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.05,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.1,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.2,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.4,0.0,0.0,0.0
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,0.8,0.025,0.0,0.025
two_tank,6,mlp_state_space,bad_rmse_or_event,0.3,1.0,0.12,0.12,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.01,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.02,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.05,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.1,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.2,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.4,0.0,0.0,0.0
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,0.8,0.025,0.0,0.025
two_tank,6,ensemble_mlp,bad_rmse_or_event,0.3,1.0,0.12,0.12,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.01,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.02,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.05,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.1,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.2,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.4,0.0,0.0,0.0
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.6,0.03333333333333333,0.0,0.03333333333333333
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,0.8,0.025,0.0,0.025
two_tank,6,gradient_boosted_narx,bad_rmse_or_event,0.3,1.0,0.06,0.06,0.0
two_tank,6,hold_last,bad_rmse_or_event,0.5,0.01,0.0,0.0,0.0
